"","FECHA_ACCIDENTE","A�.O_ACCIDENTE","MES_ACCIDENTE","DIA_ACCIDENTE","HORA_ACCIDENTE","GRAVEDAD_ACCIDENTE","CLASE_ACCIDENTE","SITIO_EXACTO_ACCIDENTE","CANT_HERIDOS_EN._SITIO_ACCIDENTE","CANT_MUERTOS_EN._SITIO_ACCIDENTE","CANTIDAD_ACCIDENTES","lat","long"
"5683",2020-01-04,2020,1,"Sáb","11:00:00:AM","Solo daños","Choque","VIA 40 79B 45",NA,NA,1,52.3632825051421,-1.98153953971666
"5684",2020-01-05,2020,1,"Dom","01:00:00:PM","Solo daños","Choque","CR 46 76 202",NA,NA,1,35.616814,-119.657093
"5685",2020-01-05,2020,1,"Dom","03:30:00:PM","Con heridos","Choque","CL 110 CR 43 Y 46",2,NA,1,42.1982400036409,-5.98226999211232
"5686",2020-01-05,2020,1,"Dom","03:55:00:PM","Con heridos","Choque","CR 50 CL 40",1,NA,1,41.4429400029792,-3.98212996496918
"5687",2020-01-05,2020,1,"Dom","06:20:00:AM","Con heridos","Atropello","CL 19 CR 2C",1,NA,1,40.36511071079,-4.89135182378418
"5688",2020-01-05,2020,1,"Dom","09:40:00:PM","Solo daños","Choque","CR 53 CL 79",NA,NA,1,41.9948200145712,-6.02901997325429
"5689",2020-01-05,2020,1,"Dom","10:46:00:AM","Solo daños","Choque","CL 101C CR 50",NA,NA,1,41.4429400029792,-3.98212996496918
"5690",2020-01-05,2020,1,"Dom","11:10:00:AM","Solo daños","Choque","CR 51B AV CIRCUNVALAR",NA,NA,1,10.9227820633437,-74.8173673525954
"5691",2020-01-05,2020,1,"Dom","11:40:00:PM","Solo daños","Choque","CL 30 CR 26",NA,NA,1,51.3470099965795,-0.104270037312176
"5692",2020-01-06,2020,1,"Lun","01:40:00:PM","Solo daños","Choque","CL 19 CR 4",NA,NA,1,42.5849600194883,-6.40788995959232
"5693",2020-01-06,2020,1,"Lun","02:20:00:PM","Con heridos","Choque","CL 46 CR 14",1,NA,1,19.1085006394437,-104.313123864096
"5694",2020-01-06,2020,1,"Lun","02:30:00:PM","Con heridos","Choque","CL 56 5E 54",2,NA,1,19.24249,-103.7273
"5695",2020-01-06,2020,1,"Lun","02:30:00:PM","Solo daños","Choque","CR 45 CL 60",NA,NA,1,41.4430099918707,-3.98145002498359
"5696",2020-01-06,2020,1,"Lun","03:00:00:PM","Con heridos","Choque","CR 53 CL 106",1,NA,1,41.9948200145712,-6.02901997325429
"5697",2020-01-06,2020,1,"Lun","03:10:00:PM","Solo daños","Choque","CR 38 CL 80",NA,NA,1,41.3665299868987,-4.11128000547703
"5698",2020-01-06,2020,1,"Lun","03:30:00:PM","Solo daños","Choque","CL 19  CR 7",NA,NA,1,40.3653399834248,-4.89133000601612
"5699",2020-01-06,2020,1,"Lun","05:30:00:PM","Con muertos","Atropello","CL 30 FRENTE AL 26 45",1,1,1,42.020926416355,-6.41831932701375
"5700",2020-01-06,2020,1,"Lun","06:20:00:AM","Solo daños","Choque","EDS DISTRACON DON BOSCO CL 17 CR 38",NA,NA,1,37.48623,13.8839100000001
"5701",2020-01-06,2020,1,"Lun","09:05:00:AM","Con heridos","Choque","CL 47 CR 33",1,NA,1,41.3658199977902,-4.11138997604669
"5702",2020-01-06,2020,1,"Lun","10:15:00:PM","Solo daños","Choque","AV CORDIALIDAD CR 22",NA,NA,1,10.9049356681714,-74.8859903622357
"5703",2020-01-06,2020,1,"Lun","12:05:00:AM","Solo daños","Choque","AV CIRCUNVALAR CR 51B",NA,NA,1,10.9227820633437,-74.8173673525954
"5704",2020-01-07,2020,1,"Mar","02:50:00:PM","Solo daños","Choque","CL 85 CR 52",NA,NA,1,51.3084799802436,-0.126539999678045
"5705",2020-01-07,2020,1,"Mar","04:00:00:PM","Solo daños","Choque","CR 42H CL 82",NA,NA,1,41.3665310201823,-4.1112459362601
"5706",2020-01-07,2020,1,"Mar","05:30:00:PM","Solo daños","Choque","CL 75 CR 58",NA,NA,1,40.5619399950662,-4.98215002239783
"5707",2020-01-07,2020,1,"Mar","06:10:00:PM","Solo daños","Choque","CL 30 CR 8",NA,NA,1,41.0525800199493,-4.69769002157156
"5708",2020-01-07,2020,1,"Mar","07:10:00:AM","Solo daños","Choque","CL 110 CR 27",NA,NA,1,42.1990199816409,-5.98201995994057
"5709",2020-01-07,2020,1,"Mar","08:00:00:PM","Solo daños","Choque","CL 30 CR 2",NA,NA,1,42.8121499963161,-6.61772998358018
"5710",2020-01-07,2020,1,"Mar","08:45:00:AM","Con heridos","Choque","CR 15 SUR CL 76",1,NA,1,5.06074501108426,-75.4802749942881
"5711",2020-01-07,2020,1,"Mar","09:10:00:AM","Solo daños","Choque","CL 110 CR 31",NA,NA,1,42.1988800038578,-5.98210000711592
"5712",2020-01-07,2020,1,"Mar","10:00:00:AM","Solo daños","Choque","CL 17 CR 15",NA,NA,1,19.1090800003657,-104.31431999631
"5713",2020-01-07,2020,1,"Mar","10:25:00:PM","Con heridos","Choque","CL 46 CR 8A SUR",1,NA,1,5.06176504775033,-75.4713049090799
"5714",2020-01-07,2020,1,"Mar","10:30:00:PM","Con heridos","Choque","AV CIRCUNVALAR CL 50",1,NA,1,41.5931409153549,-5.58542011365685
"5715",2020-01-07,2020,1,"Mar","10:50:00:AM","Solo daños","Choque","CR 1 SUR 46 05",NA,NA,1,NA,NA
"5716",2020-01-07,2020,1,"Mar","11:40:00:AM","Solo daños","Choque","CL 85 CR 51B 70",NA,NA,1,40.369541859549,-5.48742630770134
"5717",2020-01-07,2020,1,"Mar","12:20:00:PM","Solo daños","Choque","CR 46 85 79",NA,NA,1,NA,NA
"5718",2020-01-08,2020,1,"Mié","04:10:00:PM","Con heridos","Atropello","CR 28A CL 83B BARRIO EDEN",2,NA,1,17.13438,-93.30859
"5719",2020-01-08,2020,1,"Mié","05:00:00:PM","Solo daños","Choque","VIA 40 CR 78",NA,NA,1,51.4043500094695,-0.104380007881844
"5720",2020-01-08,2020,1,"Mié","07:10:00:AM","Con heridos","Choque","CL 47 CR 24",2,NA,1,41.3679300161861,-4.11065999609914
"5721",2020-01-08,2020,1,"Mié","07:40:00:AM","Con heridos","Choque","AVENIDA CIRCUNVALAR CR 38",2,NA,1,10.9678500000001,-74.8381199999999
"5722",2020-01-08,2020,1,"Mié","07:50:00:PM","Con heridos","Atropello","CR 50 CL 41",1,NA,1,41.4429400029792,-3.98212996496918
"5723",2020-01-08,2020,1,"Mié","08:00:00:PM","Solo daños","Choque","CR 55 CL 99",NA,NA,1,41.9947799909835,-6.02913002764299
"5724",2020-01-08,2020,1,"Mié","08:45:00:AM","Solo daños","Choque","CL 70 CR 59",NA,NA,1,40.369940013797,-5.48745003784421
"5725",2020-01-08,2020,1,"Mié","08:50:00:AM","Con heridos","Choque","CR 43 CL 51",1,NA,1,41.4430700062975,-3.98117996006329
"5726",2020-01-08,2020,1,"Mié","09:25:00:AM","Solo daños","Choque","CL 34 CR 38",NA,NA,1,41.3665299868987,-4.11128000547703
"5727",2020-01-08,2020,1,"Mié","11:30:00:AM","Solo daños","Choque","CR 43 79 188",NA,NA,1,51.4091950000001,-0.17110174499993
"5728",2020-01-08,2020,1,"Mié","11:50:00:PM","Solo daños","Choque","AV 110 CR 53",NA,NA,1,51.3201900018939,-0.159499989896773
"5729",2020-01-09,2020,1,"Jue","02:00:00:AM","Solo daños","Choque","CL 82 CR 51",NA,NA,1,51.3082499808204,-0.12716998352073
"5730",2020-01-09,2020,1,"Jue","03:10:00:PM","Con heridos","Choque","CR 50 CL 76",1,NA,1,41.4429400029792,-3.98212996496918
"5731",2020-01-09,2020,1,"Jue","04:30:00:PM","Solo daños","Choque","CL 60 47 73",NA,NA,1,19.24249,-103.7273
"5732",2020-01-09,2020,1,"Jue","05:40:00:PM","Solo daños","Choque","CL 6 CR 14",NA,NA,1,19.1080100085158,-104.31798003815
"5733",2020-01-09,2020,1,"Jue","06:45:00:AM","Solo daños","Choque","CR 44 CL 53",NA,NA,1,41.3661600096925,-4.11147002322201
"5734",2020-01-09,2020,1,"Jue","07:20:00:AM","Con heridos","Choque","CL 47B 26 CR 14 SUR",1,NA,1,19.1086798812597,-104.31295445404
"5735",2020-01-09,2020,1,"Jue","08:00:00:AM","Solo daños","Choque","CL 94 CR 64B",NA,NA,1,40.5620628755976,-4.98192426279744
"5736",2020-01-09,2020,1,"Jue","08:30:00:AM","Solo daños","Choque","CR 43 CL 82",NA,NA,1,41.4430700062975,-3.98117996006329
"5737",2020-01-09,2020,1,"Jue","08:40:00:AM","Solo daños","Choque","CR 43 CL 69A",NA,NA,1,41.4430700062975,-3.98117996006329
"5738",2020-01-09,2020,1,"Jue","12:05:00:PM","Con heridos","Choque","CL 86 CR 59",1,NA,1,40.369940013797,-5.48745003784421
"5739",2020-01-09,2020,1,"Jue","08:51:00:AM","Solo daños","Choque","CR 43 CL 55",NA,NA,1,41.4430700062975,-3.98117996006329
"5740",2020-01-10,2020,1,"Vie","02:30:00:PM","Solo daños","Choque","CR 44 CL 67",NA,NA,1,41.3661600096925,-4.11147002322201
"5741",2020-01-10,2020,1,"Vie","03:00:00:PM","Solo daños","Choque","CL 45 CR 7",NA,NA,1,41.527540018562,-4.11552996566311
"5742",2020-01-10,2020,1,"Vie","03:15:00:PM","Con heridos","Choque","CL 30 CR 2B",1,NA,1,41.6732899992137,-6.03814996128816
"5743",2020-01-10,2020,1,"Vie","04:00:00:PM","Solo daños","Choque","CRA 49C CALLE 89",NA,NA,1,NA,NA
"5744",2020-01-10,2020,1,"Vie","04:30:00:PM","Solo daños","Choque","CR 52 CL 70",NA,NA,1,40.5620300167063,-4.98225999296747
"5745",2020-01-10,2020,1,"Vie","07:30:00:AM","Con heridos","Choque","CL 47B CR 18",1,NA,1,18.9193209217515,-103.861107847163
"5746",2020-01-10,2020,1,"Vie","08:00:00:AM","Solo daños","Choque","AV 110 CR 27",NA,NA,1,51.3642900024375,-0.0837900303694425
"5747",2020-01-10,2020,1,"Vie","09:30:00:AM","Con heridos","Choque","CL 19 CR 4",1,NA,1,42.5849600194883,-6.40788995959232
"5748",2020-01-10,2020,1,"Vie","09:30:00:AM","Con heridos","Choque","CRA 6 CALLE 93",2,NA,1,4.67821000000004,-74.0547299999999
"5749",2020-01-10,2020,1,"Vie","11:00:00:AM","Solo daños","Choque","CL 40B CR 22",NA,NA,1,42.2695699996639,-6.66873000872727
"5750",2020-01-10,2020,1,"Vie","11:00:00:PM","Con heridos","Choque","VIA 40 CL 85",1,NA,1,42.5523693284431,-6.63176562431559
"5751",2020-01-10,2020,1,"Vie","12:00:00:PM","Solo daños","Choque","CR 45 CL 79",NA,NA,1,41.4430099918707,-3.98145002498359
"5752",2020-01-10,2020,1,"Vie","12:35:00:PM","Con heridos","Choque","CL 75 CR 50",1,NA,1,41.4429400029792,-3.98212996496918
"5753",2020-01-11,2020,1,"Sáb","02:10:00:PM","Con heridos","Choque","CL 30 CR 1",2,NA,1,18.913060016424,-103.885360008052
"5754",2020-01-11,2020,1,"Sáb","02:20:00:PM","Solo daños","Choque","CALLE 54 CRA 41",NA,NA,1,-23.5844099999999,-46.6852
"5755",2020-01-11,2020,1,"Sáb","02:20:00:PM","Solo daños","Choque","CL 56 CR 10",NA,NA,1,41.0524599910958,-4.69609000007441
"5756",2020-01-11,2020,1,"Sáb","03:00:00:PM","Con heridos","Choque","CL 45B CR 21",2,NA,1,19.110093882155,-104.315368889674
"5757",2020-01-11,2020,1,"Sáb","03:35:00:PM","Solo daños","Choque","AV CIRCUNVALAR CL 90",NA,NA,1,41.5931409153549,-5.58542011365685
"5758",2020-01-11,2020,1,"Sáb","04:10:00:PM","Con heridos","Choque","CL 75 CR 59",2,NA,1,40.369940013797,-5.48745003784421
"5759",2020-01-11,2020,1,"Sáb","04:30:00:AM","Solo daños","Choque","CRA 45 CALLE 54",NA,NA,1,-23.5844099999999,-46.6852
"5760",2020-01-11,2020,1,"Sáb","05:15:00:PM","Solo daños","Choque","CRA 43 CALLE 56",NA,NA,1,NA,NA
"5761",2020-01-11,2020,1,"Sáb","06:30:00:PM","Solo daños","Choque","CL 67 CR 41",NA,NA,1,51.4006100042726,-0.136069972131423
"5762",2020-01-11,2020,1,"Sáb","06:45:00:AM","Con heridos","Choque","CL 54 CR 5A",4,NA,1,19.0464600171179,-104.318949991986
"5763",2020-01-11,2020,1,"Sáb","06:50:00:AM","Solo daños","Choque","AVENIDA 110 CRA 19",NA,NA,1,40.3584700000001,-5.52155999999997
"5764",2020-01-11,2020,1,"Sáb","07:35:00:AM","Solo daños","Choque","CR 19 CL 30",NA,NA,1,41.3674499845912,-4.1105299927809
"5765",2020-01-11,2020,1,"Sáb","07:50:00:PM","Solo daños","Choque","CRA 47 CALLE 69",NA,NA,1,NA,NA
"5766",2020-01-11,2020,1,"Sáb","09:00:00:PM","Con heridos","Choque","CL 72 CR 60",2,NA,1,40.5619800186539,-4.98206000075771
"5767",2020-01-11,2020,1,"Sáb","09:00:00:PM","Con heridos","Choque","CR 44 CL 67",2,NA,1,41.3661600096925,-4.11147002322201
"5768",2020-01-11,2020,1,"Sáb","11:40:00:AM","Solo daños","Choque","CR 45 CL 79B",NA,NA,1,41.4430099918707,-3.98145002498359
"5769",2020-01-11,2020,1,"Sáb","12:40:00:PM","Solo daños","Choque","CL 87 CR 53",NA,NA,1,41.9948200145712,-6.02901997325429
"5770",2020-01-12,2020,1,"Dom","02:30:00:AM","Solo daños","Choque","CL 82 CR 43",NA,NA,1,51.4174699929624,-0.162240034044828
"5771",2020-01-12,2020,1,"Dom","04:30:00:PM","Con heridos","Choque","CR 7E CL 35A",1,NA,1,41.3685198949531,-4.11003841551943
"5772",2020-01-12,2020,1,"Dom","06:30:00:AM","Solo daños","Choque","AV 110 CL 77",NA,NA,1,40.48048941142,-4.64953830821439
"5773",2020-01-12,2020,1,"Dom","06:40:00:AM","Con heridos","Choque","CRA 20 CALLE 44",1,NA,1,NA,NA
"5774",2020-01-12,2020,1,"Dom","11:00:00:AM","Solo daños","Choque","CALLE 19 CRA 6A",NA,NA,1,NA,NA
"5775",2020-01-12,2020,1,"Dom","11:40:00:AM","Solo daños","Choque","CL 63 CR 42",NA,NA,1,51.4163600194344,-0.148959998110769
"5776",2020-01-12,2020,1,"Dom","12:05:00:PM","Con heridos","Choque","CL 106 CR 50",1,NA,1,42.5951100013196,-6.3221300143386
"5777",2020-01-12,2020,1,"Dom","12:10:00:AM","Con heridos","Choque","CL 19 CR 7",1,NA,1,40.3653399834248,-4.89133000601612
"5778",2020-01-12,2020,1,"Dom","12:10:00:AM","Solo daños","Choque","CR 51 CL 76",NA,NA,1,40.3694800149507,-5.48749001952237
"5779",2020-01-12,2020,1,"Dom","12:45:00:PM","Solo daños","Choque","VIA 40 CALLE 84",NA,NA,1,4.66734000000002,-74.05166
"5780",2020-01-13,2020,1,"Lun","02:10:00:PM","Solo daños","Choque","CR 39 CL 100",NA,NA,1,41.4430700062975,-3.97989995962936
"5781",2020-01-13,2020,1,"Lun","03:10:00:PM","Solo daños","Choque","CR 43 CL 41",NA,NA,1,41.4430700062975,-3.98117996006329
"5782",2020-01-13,2020,1,"Lun","04:10:00:AM","Solo daños","Choque","CR 2G  CL 50C",NA,NA,1,41.3695674821608,-4.10964877591145
"5783",2020-01-13,2020,1,"Lun","05:15:00:PM","Solo daños","Choque","CL 29 CR 21",NA,NA,1,41.5413548236408,-4.70048742503915
"5784",2020-01-13,2020,1,"Lun","08:30:00:PM","Solo daños","Choque","VIA 40 CL 45",NA,NA,1,42.5523693284431,-6.63176562431559
"5785",2020-01-13,2020,1,"Lun","09:00:00:AM","Con heridos","Choque","AV DEL RIO CON 46",3,NA,1,40.8811623385982,14.6325772204666
"5786",2020-01-13,2020,1,"Lun","09:30:00:AM","Con heridos","Atropello","CL 16 CR 26",1,NA,1,41.9533498479232,-2.98897398294344
"5787",2020-01-13,2020,1,"Lun","09:30:00:AM","Solo daños","Choque","CALLE 34 CRA 40",NA,NA,1,4.62237000000005,-74.06866
"5788",2020-01-13,2020,1,"Lun","09:50:00:AM","Con heridos","Choque","CL 33B CR 6B",2,NA,1,42.2695701817113,-6.66863607540413
"5789",2020-01-13,2020,1,"Lun","10:30:00:AM","Con heridos","Choque","CL 91 CR 64",1,NA,1,40.562000009493,-4.98192999743947
"5790",2020-01-13,2020,1,"Lun","10:30:00:PM","Solo daños","Choque","CRA 43 CALLE 58",NA,NA,1,NA,NA
"5791",2020-01-13,2020,1,"Lun","10:37:00:AM","Con heridos","Choque","CL 84 CR 38",1,NA,1,40.314903296659,-4.70845466721612
"5792",2020-01-13,2020,1,"Lun","11:10:00:AM","Solo daños","Choque","CRA 36 CALLE 42",NA,NA,1,39.47006,-0.372469999999964
"5793",2020-01-13,2020,1,"Lun","12:50:00:PM","Con heridos","Choque","CL 98 CR 59B",1,NA,1,40.3699302608205,-5.48681541660031
"5794",2020-01-13,2020,1,"Lun","10:22:00:AM","Solo daños","Choque","CALLE 82 CRA 51",NA,NA,1,NA,NA
"5795",2020-01-14,2020,1,"Mar","02:50:00:PM","Solo daños","Choque","CL 30 CR 6",NA,NA,1,19.0906199901787,-104.297890041162
"5796",2020-01-14,2020,1,"Mar","03:20:00:PM","Solo daños","Choque","CR 46 70 45",NA,NA,1,NA,NA
"5797",2020-01-14,2020,1,"Mar","06:04:00:PM","Solo daños","Choque","CRA 44 CALLE 42",NA,NA,1,39.47006,-0.372469999999964
"5798",2020-01-14,2020,1,"Mar","06:30:00:PM","Solo daños","Choque","VIA 40 CALLE 80",NA,NA,1,NA,NA
"5799",2020-01-14,2020,1,"Mar","06:50:00:PM","Solo daños","Choque","CL 38 CR 19D",NA,NA,1,40.314448506102,-4.70637904449698
"5800",2020-01-14,2020,1,"Mar","07:05:00:AM","Solo daños","Choque","CL 110 CR 53",NA,NA,1,42.1972299843082,-5.98187998215755
"5801",2020-01-14,2020,1,"Mar","07:30:00:PM","Solo daños","Choque","CL 72 CR 61",NA,NA,1,41.9946100059872,-6.02959002648927
"5802",2020-01-14,2020,1,"Mar","08:30:00:PM","Solo daños","Choque","CR 60 CL 70 3",NA,NA,1,40.5619800186539,-4.98206000075771
"5803",2020-01-14,2020,1,"Mar","08:45:00:PM","Solo daños","Choque","CR 1E 45 28",NA,NA,1,NA,NA
"5804",2020-01-14,2020,1,"Mar","10:00:00:AM","Solo daños","Choque","CALLE 75 CRA 67",NA,NA,1,NA,NA
"5805",2020-01-14,2020,1,"Mar","10:45:00:AM","Solo daños","Choque","CR 30 CL 1F",NA,NA,1,41.3675200153922,-4.11075999220404
"5806",2020-01-14,2020,1,"Mar","11:00:00:AM","Solo daños","Choque","CALLE 10 CRA 13",NA,NA,1,-39.02304,-67.80377
"5807",2020-01-14,2020,1,"Mar","11:55:00:AM","Solo daños","Choque","CR 49C CL 80",NA,NA,1,40.3694575779666,-5.48756284695882
"5808",2020-01-15,2020,1,"Mié","01:00:00:PM","Con heridos","Atropello","CR 46 CL 72",1,NA,1,41.3660600135876,-4.11148997215159
"5809",2020-01-15,2020,1,"Mié","01:20:00:PM","Solo daños","Choque","CR 51B CL 98",NA,NA,1,40.369541859549,-5.48742630770134
"5810",2020-01-15,2020,1,"Mié","01:30:00:PM","Solo daños","Choque","CR 82 110 900",NA,NA,1,54.316335,19.2074519870001
"5811",2020-01-15,2020,1,"Mié","04:30:00:PM","Solo daños","Choque","CL 81 CR 65",NA,NA,1,41.9944600118298,-6.02999001090879
"5812",2020-01-15,2020,1,"Mié","04:30:00:PM","Solo daños","Choque","CR 43 CL 98",NA,NA,1,41.4430700062975,-3.98117996006329
"5813",2020-01-15,2020,1,"Mié","04:35:00:PM","Solo daños","Choque","CL 64 CR 62",NA,NA,1,40.5620099839578,-4.9819900118662
"5814",2020-01-15,2020,1,"Mié","06:30:00:PM","Solo daños","Choque","VIA 40 CL 78",NA,NA,1,42.5523693284431,-6.63176562431559
"5815",2020-01-15,2020,1,"Mié","06:40:00:PM","Solo daños","Choque","CL 96 46 43",NA,NA,1,NA,NA
"5816",2020-01-15,2020,1,"Mié","07:00:00:PM","Con heridos","Atropello","CALLE 30 CRA 35",2,NA,1,40.42407,-3.70608999999996
"5817",2020-01-15,2020,1,"Mié","07:30:00:AM","Con heridos","Choque","CL 76 CR 41D",1,NA,1,42.7740599879874,-5.5102400134831
"5818",2020-01-15,2020,1,"Mié","08:00:00:AM","Solo daños","Choque","CALLE 69 CRA 46",NA,NA,1,NA,NA
"5819",2020-01-15,2020,1,"Mié","09:20:00:PM","Con heridos","Choque","CR 38 124 913",1,NA,1,49.891845,21.652188644
"5820",2020-01-15,2020,1,"Mié","10:50:00:AM","Solo daños","Choque","CL 76 CR 54",NA,NA,1,40.5618899970138,-4.98219997854073
"5821",2020-01-15,2020,1,"Mié","11:31:00:AM","Solo daños","Choque","CL 79 CR 49C",NA,NA,1,40.3694575779666,-5.48756284695882
"5822",2020-01-15,2020,1,"Mié","12:30:00:PM","Con heridos","Choque","CR 53 CL 100",1,NA,1,41.9948200145712,-6.02901997325429
"5823",2020-01-15,2020,1,"Mié","12:45:00:PM","Solo daños","Choque","CL 45 CR 44",NA,NA,1,41.5270056575405,-4.11545542936814
"5824",2020-01-16,2020,1,"Jue","01:40:00:PM","Solo daños","Choque","CR 44 CL 34",NA,NA,1,41.3661600096925,-4.11147002322201
"5825",2020-01-16,2020,1,"Jue","02:01:00:PM","Solo daños","Choque","CR 54 CL 52",NA,NA,1,40.5618899970138,-4.98219997854073
"5826",2020-01-16,2020,1,"Jue","03:10:00:PM","Solo daños","Choque","CL 40 CR 39",NA,NA,1,41.4430700062975,-3.97989995962936
"5827",2020-01-16,2020,1,"Jue","04:05:00:PM","Solo daños","Choque","CL 72 CR 43",NA,NA,1,51.4081400127188,-0.163509976194945
"5828",2020-01-16,2020,1,"Jue","05:40:00:PM","Solo daños","Choque","CR 42F CL 76",NA,NA,1,41.3665310201823,-4.1112459362601
"5829",2020-01-16,2020,1,"Jue","06:00:00:PM","Con heridos","Choque","CL 47 CR 10F SUR",2,NA,1,41.3691742515888,-4.10985326899348
"5830",2020-01-16,2020,1,"Jue","06:40:00:PM","Solo daños","Choque","CR 32 CL 40",NA,NA,1,41.44399000399,-3.67647003553643
"5831",2020-01-16,2020,1,"Jue","08:45:00:AM","Solo daños","Choque","AV VIA 40 85 469",NA,NA,1,53.1705765670001,17.9539050000001
"5832",2020-01-16,2020,1,"Jue","09:00:00:AM","Solo daños","Choque","CL 85 CR 57",NA,NA,1,41.9947299929311,-6.02927000542604
"5833",2020-01-16,2020,1,"Jue","09:00:00:PM","Con heridos","Choque","CL 17 CR 24",1,NA,1,19.1093774684758,-104.314070424263
"5834",2020-01-16,2020,1,"Jue","09:10:00:AM","Solo daños","Choque","VIA 40 CL 77",NA,NA,1,42.5523693284431,-6.63176562431559
"5835",2020-01-17,2020,1,"Vie","01:00:00:PM","Solo daños","Choque","CL 30 CR 38",NA,NA,1,41.3665299868987,-4.11128000547703
"5836",2020-01-17,2020,1,"Vie","01:00:00:PM","Solo daños","Choque","CR 45 75 45",NA,NA,1,NA,NA
"5837",2020-01-17,2020,1,"Vie","01:10:00:PM","Solo daños","Choque","CL 17 CR 5",NA,NA,1,19.1088800081559,-104.314510014055
"5838",2020-01-17,2020,1,"Vie","01:50:00:PM","Solo daños","Choque","CR 63 CL 66",NA,NA,1,40.4623600097663,-5.41220996780891
"5839",2020-01-17,2020,1,"Vie","02:23:00:PM","Con heridos","Choque","CR 15 SUR 90B 130",3,NA,1,10.9275659139191,-74.8264648523917
"5840",2020-01-17,2020,1,"Vie","02:50:00:PM","Solo daños","Choque","CL 72 CR 60",NA,NA,1,40.5619800186539,-4.98206000075771
"5841",2020-01-17,2020,1,"Vie","04:00:00:PM","Con heridos","Atropello","CALLE 64 CR 14",4,NA,1,4.64934000000005,-74.06028
"5842",2020-01-17,2020,1,"Vie","04:30:00:AM","Solo daños","Choque","CR 39 CL 56",NA,NA,1,41.4430700062975,-3.97989995962936
"5843",2020-01-17,2020,1,"Vie","05:20:00:PM","Solo daños","Choque","AV CIRCUNVALAR CR 27",NA,NA,1,10.9227820633437,-74.8173673525954
"5844",2020-01-17,2020,1,"Vie","05:30:00:PM","Solo daños","Choque","CL 54 38 35",NA,NA,1,40.314448506102,-4.70637904449698
"5845",2020-01-17,2020,1,"Vie","07:14:00:AM","Con heridos","Choque","CL 90 CR 2C",1,NA,1,41.6732400011612,-6.0382200339987
"5846",2020-01-17,2020,1,"Vie","07:30:00:PM","Con heridos","Choque","AV CIRCUNVALAR CR 2A SUR",1,NA,1,7.09845567912681,-73.1065236649639
"5847",2020-01-17,2020,1,"Vie","07:40:00:AM","Con heridos","Choque","CL 35 27",1,NA,1,33.284502778,-116.669656944
"5848",2020-01-17,2020,1,"Vie","08:00:00:AM","Solo daños","Choque","AV CIRCUNVALAR CON 13C",NA,NA,1,10.9227106866688,-74.817362485148
"5849",2020-01-17,2020,1,"Vie","08:00:00:PM","Solo daños","Choque","CL 108 CR 37",NA,NA,1,41.4431099879756,-3.97974003291677
"5850",2020-01-17,2020,1,"Vie","09:50:00:AM","Solo daños","Choque","CL 19 CR 3",NA,NA,1,40.3652099801066,-4.8914099693724
"5851",2020-01-17,2020,1,"Vie","10:00:00:AM","Solo daños","Choque","CL 80B 42 65",NA,NA,1,40.6036599961126,-6.82096003872388
"5852",2020-01-17,2020,1,"Vie","12:36:00:PM","Solo daños","Choque","CR 44 CL 75B",NA,NA,1,41.3661600096925,-4.11147002322201
"5853",2020-01-17,2020,1,"Vie","06:02:00:AM","Con heridos","Choque","CL 120 CR 37",2,NA,1,42.5168899970674,-5.766589960906
"5854",2020-01-18,2020,1,"Sáb","01:05:00:PM","Solo daños","Choque","CRA 46 CALLE 70",NA,NA,1,NA,NA
"5855",2020-01-18,2020,1,"Sáb","04:05:00:AM","Con heridos","Atropello","CR 38 CL 140",1,NA,1,41.3665299868987,-4.11128000547703
"5856",2020-01-18,2020,1,"Sáb","04:15:00:PM","Con heridos","Choque","CL 91 CR 64",1,NA,1,40.562000009493,-4.98192999743947
"5857",2020-01-18,2020,1,"Sáb","05:00:00:PM","Con heridos","Choque","CL 64 CR 28",1,NA,1,51.343180011652,-0.0568800140437133
"5858",2020-01-18,2020,1,"Sáb","05:15:00:PM","Solo daños","Choque","CR 46 CL 92",NA,NA,1,41.3660600135876,-4.11148997215159
"5859",2020-01-18,2020,1,"Sáb","06:15:00:PM","Con heridos","Choque","CL 108 CR 53",1,NA,1,51.3202200091072,-0.1593799610433
"5860",2020-01-18,2020,1,"Sáb","06:30:00:PM","Con heridos","Choque","VIA 40 CL 66",1,NA,1,42.5523693284431,-6.63176562431559
"5861",2020-01-18,2020,1,"Sáb","07:40:00:PM","Solo daños","Choque","CL 90 CR 51C",NA,NA,1,42.4611099820869,-5.39069999260394
"5862",2020-01-18,2020,1,"Sáb","09:12:00:PM","Solo daños","Choque","CR 44 CL 48",NA,NA,1,41.3661600096925,-4.11147002322201
"5863",2020-01-18,2020,1,"Sáb","09:50:00:PM","Con heridos","Choque","CR 33 56 23",1,NA,1,NA,NA
"5864",2020-01-18,2020,1,"Sáb","10:50:00:PM","Con heridos","Choque","CR 78 86 63",2,NA,1,51.4044700000001,-0.100405297999941
